driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Chris Buescher,3989,Frd,17,225,9,108.979,17.607,RFK Racing,False,False,21,11,green
Michael McDowell,3832,Chv,71,403,23,108.979,17.607,Spire Motorsports,False,False,25,17,green
Kyle Larson,4030,Chv,5,168,29,108.979,17.607,Hendrick Motorsports,True,False,5,32,green
Cody Ware,4125,Frd,51,187,35,108.979,17.607,Rick Ware Racing,False,False,34,29,green
Erik Jones,4059,Tyt,43,172,12,108.979,17.607,Legacy Motor Club,False,False,27,20,green
Chad Finchum,4232,Frd,66,175,38,108.973,17.608,Garage 66,False,False,39,35,green
Cody Ware,4125,Frd,51,407,32,108.973,17.608,Rick Ware Racing,False,False,34,29,green
Michael McDowell,3832,Chv,71,109,26,108.973,17.608,Spire Motorsports,False,False,25,17,green
John Hunter Nemechek,4092,Tyt,42,236,16,108.973,17.608,Legacy Motor Club,False,False,19,14,green
Justin Haley,4172,Chv,7,53,37,108.973,17.608,Spire Motorsports,False,False,17,13,green
Chase Elliott,4062,Chv,9,33,13,108.973,17.608,Hendrick Motorsports,True,False,16,38,green
Daniel Suarez,4113,Chv,99,159,32,108.967,17.609,Trackhouse Racing,False,False,35,37,green
Ricky Stenhouse Jr.,3888,Chv,47,232,7,108.967,17.609,HYAK Motorsports,False,False,11,22,green
Todd Gilliland,4231,Frd,34,32,32,108.967,17.609,Front Row Motorsports,False,False,36,24,green
Austin Dillon,3873,Chv,3,66,25,108.967,17.609,Richard Childress Racing,True,False,23,28,green
Austin Dillon,3873,Chv,3,169,30,108.967,17.609,Richard Childress Racing,True,False,23,28,green
Kyle Busch,454,Chv,8,189,23,108.967,17.609,Richard Childress Racing,False,False,32,16,green
Justin Haley,4172,Chv,7,54,37,108.967,17.609,Spire Motorsports,False,False,17,13,green
Kyle Busch,454,Chv,8,166,26,108.961,17.610,Richard Childress Racing,False,False,32,16,green
Austin Cindric,4180,Frd,2,292,15,108.961,17.610,Team Penske,True,False,3,30,green
Cody Ware,4125,Frd,51,69,36,108.961,17.610,Rick Ware Racing,False,False,34,29,green
Zane Smith,4272,Frd,38,162,12,108.961,17.610,Front Row Motorsports,False,False,24,3,green
Riley Herbst,4269,Tyt,35,47,30,108.961,17.610,23XI Racing,False,False,29,18,green
Zane Smith,4272,Frd,38,59,4,108.961,17.610,Front Row Motorsports,False,False,24,3,green
Kyle Busch,454,Chv,8,72,18,108.961,17.610,Richard Childress Racing,False,False,32,16,green
William Byron,4184,Chv,24,75,2,108.961,17.610,Hendrick Motorsports,True,False,7,12,green
Zane Smith,4272,Frd,38,189,9,108.961,17.610,Front Row Motorsports,False,False,24,3,green
AJ Allmendinger,3774,Chv,16,307,21,108.961,17.610,Kaulig Racing,False,False,1,36,green
Daniel Suarez,4113,Chv,99,234,28,108.955,17.611,Trackhouse Racing,False,False,35,37,green
John Hunter Nemechek,4092,Tyt,42,60,11,108.955,17.611,Legacy Motor Club,False,False,19,14,green
Ryan Blaney,4023,Frd,12,234,6,108.955,17.611,Team Penske,True,False,2,4,green
Chris Buescher,3989,Frd,17,138,7,108.955,17.611,RFK Racing,False,False,21,11,restart
Michael McDowell,3832,Chv,71,97,27,108.948,17.612,Spire Motorsports,False,False,25,17,green
William Byron,4184,Chv,24,159,5,108.948,17.612,Hendrick Motorsports,True,False,7,12,green
Corey Heim,4387,Tyt,67,162,25,108.948,17.612,23XI Racing,False,True,38,6,green
Bubba Wallace,4025,Tyt,23,278,19,108.948,17.612,23XI Racing,True,False,8,34,green
Ricky Stenhouse Jr.,3888,Chv,47,211,6,108.948,17.612,HYAK Motorsports,False,False,11,22,green
Austin Hill,4133,Chv,33,168,34,108.948,17.612,Richard Childress Racing,False,True,33,25,green
Chris Buescher,3989,Frd,17,69,9,108.948,17.612,RFK Racing,False,False,21,11,green
Ryan Preece,4070,Frd,60,486,14,108.948,17.612,RFK Racing,False,False,20,21,green
Justin Haley,4172,Chv,7,220,21,108.942,17.613,Spire Motorsports,False,False,17,13,green
Ross Chastain,4001,Chv,1,163,24,108.942,17.613,Trackhouse Racing,True,False,13,19,green
Kyle Larson,4030,Chv,5,190,26,108.942,17.613,Hendrick Motorsports,True,False,5,32,pitting in
Cole Custer,4104,Frd,41,298,38,108.942,17.613,Haas Factory Team,False,False,26,33,caution
Todd Gilliland,4231,Frd,34,232,34,108.942,17.613,Front Row Motorsports,False,False,36,24,green
Bubba Wallace,4025,Tyt,23,65,8,108.936,17.614,23XI Racing,True,False,8,34,green
Ryan Preece,4070,Frd,60,96,26,108.936,17.614,RFK Racing,False,False,20,21,green
Brad Keselowski,1816,Frd,6,70,17,108.936,17.614,RFK Racing,False,False,18,2,green
Chad Finchum,4232,Frd,66,173,38,108.936,17.614,Garage 66,False,False,39,35,green
Bubba Wallace,4025,Tyt,23,64,9,108.936,17.614,23XI Racing,True,False,8,34,green
Erik Jones,4059,Tyt,43,222,12,108.936,17.614,Legacy Motor Club,False,False,27,20,green
Bubba Wallace,4025,Tyt,23,293,5,108.936,17.614,23XI Racing,True,False,8,34,green
Ty Dillon,4013,Chv,10,180,33,108.936,17.614,Kaulig Racing,False,False,37,27,green
Michael McDowell,3832,Chv,71,169,27,108.936,17.614,Spire Motorsports,False,False,25,17,green
Austin Hill,4133,Chv,33,34,38,108.936,17.614,Richard Childress Racing,False,True,33,25,green
Ricky Stenhouse Jr.,3888,Chv,47,403,14,108.936,17.614,HYAK Motorsports,False,False,11,22,green
Ryan Blaney,4023,Frd,12,37,1,108.936,17.614,Team Penske,True,False,2,4,green
Chris Buescher,3989,Frd,17,235,9,108.936,17.614,RFK Racing,False,False,21,11,green
Brad Keselowski,1816,Frd,6,237,4,108.936,17.614,RFK Racing,False,False,18,2,green
Chase Briscoe,4228,Tyt,19,192,13,108.930,17.615,Joe Gibbs Racing,True,False,31,9,green
Michael McDowell,3832,Chv,71,188,25,108.930,17.615,Spire Motorsports,False,False,25,17,green
Cole Custer,4104,Frd,41,163,37,108.930,17.615,Haas Factory Team,False,False,26,33,green
Chad Finchum,4232,Frd,66,422,34,108.930,17.615,Garage 66,False,False,39,35,green
Christopher Bell,4153,Tyt,20,183,16,108.930,17.615,Joe Gibbs Racing,True,False,9,1,green
Justin Haley,4172,Chv,7,403,20,108.930,17.615,Spire Motorsports,False,False,17,13,green
Ryan Blaney,4023,Frd,12,293,4,108.930,17.615,Team Penske,True,False,2,4,green
Michael McDowell,3832,Chv,71,196,19,108.924,17.616,Spire Motorsports,False,False,25,17,green
Tyler Reddick,4065,Tyt,45,173,20,108.924,17.616,23XI Racing,True,False,14,15,green
William Byron,4184,Chv,24,231,14,108.918,17.617,Hendrick Motorsports,True,False,7,12,green
Shane Van Gisbergen,4469,Chv,88,120,27,108.918,17.617,Trackhouse Racing,True,False,28,26,green
Ty Dillon,4013,Chv,10,463,28,108.918,17.617,Kaulig Racing,False,False,37,27,green
Kyle Larson,4030,Chv,5,469,31,108.918,17.617,Hendrick Motorsports,True,False,5,32,pitting in
Tyler Reddick,4065,Tyt,45,67,13,108.918,17.617,23XI Racing,True,False,14,15,green
Corey Heim,4387,Tyt,67,230,21,108.918,17.617,23XI Racing,False,True,38,6,green
Shane Van Gisbergen,4469,Chv,88,173,32,108.918,17.617,Trackhouse Racing,True,False,28,26,green
Kyle Larson,4030,Chv,5,113,24,108.918,17.617,Hendrick Motorsports,True,False,5,32,green
Chase Elliott,4062,Chv,9,169,28,108.918,17.617,Hendrick Motorsports,True,False,16,38,green
Chase Elliott,4062,Chv,9,217,21,108.911,17.618,Hendrick Motorsports,True,False,16,38,green
Kyle Larson,4030,Chv,5,169,29,108.911,17.618,Hendrick Motorsports,True,False,5,32,green
Michael McDowell,3832,Chv,71,166,27,108.911,17.618,Spire Motorsports,False,False,25,17,green
William Byron,4184,Chv,24,215,16,108.911,17.618,Hendrick Motorsports,True,False,7,12,green
Austin Dillon,3873,Chv,3,469,29,108.911,17.618,Richard Childress Racing,True,False,23,28,green
Brad Keselowski,1816,Frd,6,96,10,108.911,17.618,RFK Racing,False,False,18,2,green
Corey Heim,4387,Tyt,67,486,6,108.911,17.618,23XI Racing,False,True,38,6,green
Alex Bowman,4045,Chv,48,204,9,108.911,17.618,Hendrick Motorsports,True,False,15,8,green
Brad Keselowski,1816,Frd,6,310,9,108.905,17.619,RFK Racing,False,False,18,2,green
Ryan Blaney,4023,Frd,12,410,11,108.899,17.620,Team Penske,True,False,2,4,green
Denny Hamlin,1361,Tyt,11,229,11,108.899,17.620,Joe Gibbs Racing,True,False,6,31,green
Riley Herbst,4269,Tyt,35,45,32,108.899,17.620,23XI Racing,False,False,29,18,green
Joey Logano,3859,Frd,22,462,8,108.899,17.620,Team Penske,True,False,22,5,green
Chad Finchum,4232,Frd,66,57,39,108.899,17.620,Garage 66,False,False,39,35,green
Ricky Stenhouse Jr.,3888,Chv,47,237,7,108.893,17.621,HYAK Motorsports,False,False,11,22,green
Christopher Bell,4153,Tyt,20,277,3,108.893,17.621,Joe Gibbs Racing,True,False,9,1,restart
Chad Finchum,4232,Frd,66,63,39,108.893,17.621,Garage 66,False,False,39,35,green
Kyle Busch,454,Chv,8,193,20,108.893,17.621,Richard Childress Racing,False,False,32,16,green
Chase Briscoe,4228,Tyt,19,55,20,108.887,17.622,Joe Gibbs Racing,True,False,31,9,green
Kyle Larson,4030,Chv,5,206,28,108.887,17.622,Hendrick Motorsports,True,False,5,32,green
Erik Jones,4059,Tyt,43,72,14,108.887,17.622,Legacy Motor Club,False,False,27,20,green
Shane Van Gisbergen,4469,Chv,88,328,35,108.887,17.622,Trackhouse Racing,True,False,28,26,caution
Austin Hill,4133,Chv,33,204,35,108.887,17.622,Richard Childress Racing,False,True,33,25,green
Michael McDowell,3832,Chv,71,235,25,108.887,17.622,Spire Motorsports,False,False,25,17,green
Ross Chastain,4001,Chv,1,193,21,108.887,17.622,Trackhouse Racing,True,False,13,19,green
Noah Gragson,4224,Frd,4,469,23,108.887,17.622,Front Row Motorsports,False,False,30,23,green
William Byron,4184,Chv,24,440,6,108.887,17.622,Hendrick Motorsports,True,False,7,12,green
Daniel Suarez,4113,Chv,99,69,38,108.887,17.622,Trackhouse Racing,False,False,35,37,green
Josh Berry,4123,Frd,21,56,17,108.887,17.622,Wood Brothers Racing,True,False,10,39,green
Chase Elliott,4062,Chv,9,65,21,108.880,17.623,Hendrick Motorsports,True,False,16,38,green
Denny Hamlin,1361,Tyt,11,460,29,108.880,17.623,Joe Gibbs Racing,True,False,6,31,green
Chase Briscoe,4228,Tyt,19,67,11,108.880,17.623,Joe Gibbs Racing,True,False,31,9,green
Chad Finchum,4232,Frd,66,456,34,108.880,17.623,Garage 66,False,False,39,35,green
Todd Gilliland,4231,Frd,34,437,25,108.880,17.623,Front Row Motorsports,False,False,36,24,green
Corey Heim,4387,Tyt,67,453,12,108.880,17.623,23XI Racing,False,True,38,6,green
Zane Smith,4272,Frd,38,219,8,108.874,17.624,Front Row Motorsports,False,False,24,3,green
Chase Briscoe,4228,Tyt,19,182,15,108.874,17.624,Joe Gibbs Racing,True,False,31,9,green
Todd Gilliland,4231,Frd,34,189,31,108.874,17.624,Front Row Motorsports,False,False,36,24,green
Erik Jones,4059,Tyt,43,179,13,108.874,17.624,Legacy Motor Club,False,False,27,20,green
Chad Finchum,4232,Frd,66,62,39,108.874,17.624,Garage 66,False,False,39,35,green
Denny Hamlin,1361,Tyt,11,429,29,108.874,17.624,Joe Gibbs Racing,True,False,6,31,green
Chris Buescher,3989,Frd,17,289,2,108.874,17.624,RFK Racing,False,False,21,11,restart
Noah Gragson,4224,Frd,4,299,30,108.868,17.625,Front Row Motorsports,False,False,30,23,caution
John Hunter Nemechek,4092,Tyt,42,41,34,108.868,17.625,Legacy Motor Club,False,False,19,14,green
Kyle Larson,4030,Chv,5,108,22,108.862,17.626,Hendrick Motorsports,True,False,5,32,restart
Carson Hocevar,4326,Chv,77,236,2,108.862,17.626,Spire Motorsports,False,False,12,7,green
Ross Chastain,4001,Chv,1,181,23,108.862,17.626,Trackhouse Racing,True,False,13,19,green
Riley Herbst,4269,Tyt,35,232,29,108.862,17.626,23XI Racing,False,False,29,18,green
Erik Jones,4059,Tyt,43,450,16,108.862,17.626,Legacy Motor Club,False,False,27,20,green
Shane Van Gisbergen,4469,Chv,88,459,26,108.862,17.626,Trackhouse Racing,True,False,28,26,green
Zane Smith,4272,Frd,38,230,8,108.862,17.626,Front Row Motorsports,False,False,24,3,green
Kyle Larson,4030,Chv,5,428,33,108.862,17.626,Hendrick Motorsports,True,False,5,32,green
Chase Briscoe,4228,Tyt,19,164,16,108.862,17.626,Joe Gibbs Racing,True,False,31,9,green
Noah Gragson,4224,Frd,4,61,27,108.862,17.626,Front Row Motorsports,False,False,30,23,green
Zane Smith,4272,Frd,38,45,22,108.856,17.627,Front Row Motorsports,False,False,24,3,green
Alex Bowman,4045,Chv,48,113,27,108.856,17.627,Hendrick Motorsports,True,False,15,8,green
Cody Ware,4125,Frd,51,174,36,108.856,17.627,Rick Ware Racing,False,False,34,29,green
Todd Gilliland,4231,Frd,34,59,29,108.856,17.627,Front Row Motorsports,False,False,36,24,green
Erik Jones,4059,Tyt,43,202,15,108.856,17.627,Legacy Motor Club,False,False,27,20,green
Ryan Preece,4070,Frd,60,482,13,108.856,17.627,RFK Racing,False,False,20,21,green
AJ Allmendinger,3774,Chv,16,209,13,108.856,17.627,Kaulig Racing,False,False,1,36,green
Chase Elliott,4062,Chv,9,62,22,108.850,17.628,Hendrick Motorsports,True,False,16,38,green
Denny Hamlin,1361,Tyt,11,225,11,108.850,17.628,Joe Gibbs Racing,True,False,6,31,green
Justin Haley,4172,Chv,7,288,24,108.850,17.628,Spire Motorsports,False,False,17,13,caution
Chad Finchum,4232,Frd,66,375,35,108.850,17.628,Garage 66,False,False,39,35,green
Cody Ware,4125,Frd,51,461,32,108.850,17.628,Rick Ware Racing,False,False,34,29,green
Tyler Reddick,4065,Tyt,45,205,6,108.850,17.628,23XI Racing,True,False,14,15,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,402,14,108.850,17.628,HYAK Motorsports,False,False,11,22,green
Noah Gragson,4224,Frd,4,209,30,108.850,17.628,Front Row Motorsports,False,False,30,23,green
Chad Finchum,4232,Frd,66,201,38,108.850,17.628,Garage 66,False,False,39,35,green
Chris Buescher,3989,Frd,17,50,24,108.843,17.629,RFK Racing,False,False,21,11,green
Austin Dillon,3873,Chv,3,197,21,108.843,17.629,Richard Childress Racing,True,False,23,28,green
Ryan Preece,4070,Frd,60,278,13,108.843,17.629,RFK Racing,False,False,20,21,green
Zane Smith,4272,Frd,38,473,2,108.843,17.629,Front Row Motorsports,False,False,24,3,green
Bubba Wallace,4025,Tyt,23,237,9,108.843,17.629,23XI Racing,True,False,8,34,green
Chad Finchum,4232,Frd,66,69,39,108.837,17.630,Garage 66,False,False,39,35,green
Kyle Larson,4030,Chv,5,41,3,108.837,17.630,Hendrick Motorsports,True,False,5,32,green
Riley Herbst,4269,Tyt,35,160,21,108.837,17.630,23XI Racing,False,False,29,18,green
Austin Cindric,4180,Frd,2,189,11,108.837,17.630,Team Penske,True,False,3,30,green
Austin Cindric,4180,Frd,2,196,7,108.837,17.630,Team Penske,True,False,3,30,green
Joey Logano,3859,Frd,22,310,10,108.837,17.630,Team Penske,True,False,22,5,green
Ross Chastain,4001,Chv,1,228,25,108.837,17.630,Trackhouse Racing,True,False,13,19,green
Chase Briscoe,4228,Tyt,19,289,1,108.837,17.630,Joe Gibbs Racing,True,False,31,9,restart
John Hunter Nemechek,4092,Tyt,42,199,24,108.837,17.630,Legacy Motor Club,False,False,19,14,green
Ross Chastain,4001,Chv,1,266,29,108.837,17.630,Trackhouse Racing,True,False,13,19,restart
Noah Gragson,4224,Frd,4,181,21,108.837,17.630,Front Row Motorsports,False,False,30,23,green
Corey Heim,4387,Tyt,67,483,5,108.837,17.630,23XI Racing,False,True,38,6,green
Austin Hill,4133,Chv,33,224,35,108.831,17.631,Richard Childress Racing,False,True,33,25,green
Justin Haley,4172,Chv,7,484,11,108.831,17.631,Spire Motorsports,False,False,17,13,green
Bubba Wallace,4025,Tyt,23,193,4,108.831,17.631,23XI Racing,True,False,8,34,green
Cody Ware,4125,Frd,51,108,36,108.831,17.631,Rick Ware Racing,False,False,34,29,restart
Austin Dillon,3873,Chv,3,75,37,108.831,17.631,Richard Childress Racing,True,False,23,28,green
Riley Herbst,4269,Tyt,35,208,31,108.831,17.631,23XI Racing,False,False,29,18,green
Cody Ware,4125,Frd,51,439,27,108.831,17.631,Rick Ware Racing,False,False,34,29,green
Michael McDowell,3832,Chv,71,173,27,108.825,17.632,Spire Motorsports,False,False,25,17,green
Ryan Preece,4070,Frd,60,95,26,108.825,17.632,RFK Racing,False,False,20,21,restart
Ty Gibbs,4368,Tyt,54,237,1,108.825,17.632,Joe Gibbs Racing,False,False,4,10,green
Christopher Bell,4153,Tyt,20,31,12,108.825,17.632,Joe Gibbs Racing,True,False,9,1,green
Ryan Preece,4070,Frd,60,63,7,108.819,17.633,RFK Racing,False,False,20,21,green
Noah Gragson,4224,Frd,4,202,31,108.819,17.633,Front Row Motorsports,False,False,30,23,green
Ty Gibbs,4368,Tyt,54,236,1,108.819,17.633,Joe Gibbs Racing,False,False,4,10,green
William Byron,4184,Chv,24,208,18,108.819,17.633,Hendrick Motorsports,True,False,7,12,green
Austin Dillon,3873,Chv,3,164,30,108.819,17.633,Richard Childress Racing,True,False,23,28,green
Chad Finchum,4232,Frd,66,188,38,108.819,17.633,Garage 66,False,False,39,35,green
Cody Ware,4125,Frd,51,441,27,108.819,17.633,Rick Ware Racing,False,False,34,29,green
Christopher Bell,4153,Tyt,20,158,17,108.813,17.634,Joe Gibbs Racing,True,False,9,1,green
Bubba Wallace,4025,Tyt,23,47,25,108.813,17.634,23XI Racing,True,False,8,34,green
Chad Finchum,4232,Frd,66,207,38,108.813,17.634,Garage 66,False,False,39,35,green
Cody Ware,4125,Frd,51,275,35,108.806,17.635,Rick Ware Racing,False,False,34,29,caution
Noah Gragson,4224,Frd,4,174,21,108.806,17.635,Front Row Motorsports,False,False,30,23,green
Kyle Busch,454,Chv,8,143,22,108.806,17.635,Richard Childress Racing,False,False,32,16,green
William Byron,4184,Chv,24,68,2,108.806,17.635,Hendrick Motorsports,True,False,7,12,green
Austin Cindric,4180,Frd,2,401,12,108.806,17.635,Team Penske,True,False,3,30,green
Cole Custer,4104,Frd,41,468,34,108.806,17.635,Haas Factory Team,False,False,26,33,green
Christopher Bell,4153,Tyt,20,484,2,108.806,17.635,Joe Gibbs Racing,True,False,9,1,green
Riley Herbst,4269,Tyt,35,189,22,108.800,17.636,23XI Racing,False,False,29,18,green
Chad Finchum,4232,Frd,66,453,34,108.800,17.636,Garage 66,False,False,39,35,green
John Hunter Nemechek,4092,Tyt,42,95,9,108.800,17.636,Legacy Motor Club,False,False,19,14,restart
Todd Gilliland,4231,Frd,34,169,35,108.800,17.636,Front Row Motorsports,False,False,36,24,green
AJ Allmendinger,3774,Chv,16,166,9,108.800,17.636,Kaulig Racing,False,False,1,36,green
Chad Finchum,4232,Frd,66,229,38,108.794,17.637,Garage 66,False,False,39,35,green
Ross Chastain,4001,Chv,1,226,24,108.794,17.637,Trackhouse Racing,True,False,13,19,green
Austin Cindric,4180,Frd,2,65,5,108.794,17.637,Team Penske,True,False,3,30,green
Corey Heim,4387,Tyt,67,180,23,108.794,17.637,23XI Racing,False,True,38,6,green
Brad Keselowski,1816,Frd,6,97,10,108.794,17.637,RFK Racing,False,False,18,2,green
Austin Dillon,3873,Chv,3,483,29,108.794,17.637,Richard Childress Racing,True,False,23,28,green
Chase Briscoe,4228,Tyt,19,235,14,108.794,17.637,Joe Gibbs Racing,True,False,31,9,green
John Hunter Nemechek,4092,Tyt,42,55,17,108.788,17.638,Legacy Motor Club,False,False,19,14,green
Tyler Reddick,4065,Tyt,45,233,25,108.788,17.638,23XI Racing,True,False,14,15,green
Todd Gilliland,4231,Frd,34,470,25,108.788,17.638,Front Row Motorsports,False,False,36,24,green
Shane Van Gisbergen,4469,Chv,88,136,31,108.788,17.638,Trackhouse Racing,True,False,28,26,caution
Bubba Wallace,4025,Tyt,23,38,31,108.788,17.638,23XI Racing,True,False,8,34,green
AJ Allmendinger,3774,Chv,16,207,13,108.788,17.638,Kaulig Racing,False,False,1,36,green
Bubba Wallace,4025,Tyt,23,250,8,108.782,17.639,23XI Racing,True,False,8,34,green
Bubba Wallace,4025,Tyt,23,402,13,108.782,17.639,23XI Racing,True,False,8,34,green
Ty Dillon,4013,Chv,10,427,27,108.782,17.639,Kaulig Racing,False,False,37,27,green
Chase Briscoe,4228,Tyt,19,56,19,108.782,17.639,Joe Gibbs Racing,True,False,31,9,green
John Hunter Nemechek,4092,Tyt,42,138,6,108.782,17.639,Legacy Motor Club,False,False,19,14,restart
Brad Keselowski,1816,Frd,6,173,11,108.782,17.639,RFK Racing,False,False,18,2,green
Erik Jones,4059,Tyt,43,235,13,108.782,17.639,Legacy Motor Club,False,False,27,20,green
Cody Ware,4125,Frd,51,329,34,108.782,17.639,Rick Ware Racing,False,False,34,29,caution
Shane Van Gisbergen,4469,Chv,88,246,34,108.782,17.639,Trackhouse Racing,True,False,28,26,caution
Austin Hill,4133,Chv,33,164,34,108.782,17.639,Richard Childress Racing,False,True,33,25,green
Chris Buescher,3989,Frd,17,172,7,108.782,17.639,RFK Racing,False,False,21,11,green
Riley Herbst,4269,Tyt,35,188,22,108.782,17.639,23XI Racing,False,False,29,18,green
Zane Smith,4272,Frd,38,247,9,108.776,17.640,Front Row Motorsports,False,False,24,3,restart
