vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
47,Ricky Stenhouse Jr.,Chv,7,7,2,2,315.491,353.694,38.203,327.12,337.62,10.5,11.629,16.074,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,29,-2,5557
41,Cole Custer,Frd,7,7,2,2,315.802,354.541,38.739,336.18,347.44,11.26,20.378,7.101,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,30,-2,5557
38,Zane Smith,Frd,7,7,2,2,316.261,358.446,42.185,340.3,355.04,14.74,24.039,3.406,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,36,-6,5557
54,Ty Gibbs,Tyt,7,7,2,2,316.821,354.561,37.74,330.7,341.04,10.34,13.879,13.521,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,31,0,5557
8,Kyle Busch,Chv,7,7,2,2,317.138,356.14,39.002,332.92,344.48,11.56,15.782,11.66,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,34,-1,5557
19,Chase Briscoe,Tyt,7,7,2,2,317.628,354.877,37.249,327.58,337.08,9.5,9.952,17.797,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,32,2,5557
10,Ty Dillon,Chv,7,7,2,2,317.973,355.626,37.653,324.5,334.54,10.04,6.527,21.086,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,33,2,5557
88,Shane Van Gisbergen #,Chv,7,7,2,2,318.713,357.268,38.555,334.18,344.7,10.52,15.467,12.568,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,36,35,1,5557
51,Cody Ware,Frd,7,7,2,2,319.313,366.93,47.617,330.9,349.76,18.86,11.587,17.17,OTHER,False,False,False,False,0,0,37,37,0,5557
71,Michael McDowell,Chv,34,33,1,1,1291.234,1328.863,37.629,1314.16,1324.5,10.34,22.926,4.363,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,35,-8,5557
1,Ross Chastain,Chv,34,33,1,1,1293.529,1331.144,37.615,1315.76,1325.9,10.14,22.231,5.244,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,36,-5,5557
43,Erik Jones,Tyt,34,33,1,1,1294.608,1334.489,39.881,1314.38,1326.7,12.32,19.772,7.789,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,37,-3,5557
23,Bubba Wallace,Tyt,35,34,1,1,1312.037,1351.063,39.026,1329.34,1339.78,10.44,17.303,11.283,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,29,-19,5557
21,Josh Berry,Frd,35,34,1,1,1318.981,1357.007,38.026,1336.58,1347.06,10.48,17.599,9.947,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,30,-10,5557
3,Austin Dillon,Chv,35,34,1,1,1320.054,1360.66,40.606,1340.54,1353.86,13.32,20.486,6.8,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,31,-8,5557
99,Daniel Suarez,Chv,35,34,1,1,1327.436,1365.907,38.471,1339.56,1350.16,10.6,12.124,15.747,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,33,-2,5557
42,John Hunter Nemechek,Tyt,35,34,1,1,1329.728,1367.315,37.587,1337.78,1347.7,9.92,8.052,19.615,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,34,-2,5557
33,* Jesse Love(i),Chv,35,34,1,1,1331.404,1372.352,40.948,1350.38,1362.08,11.7,18.976,10.272,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,37,-4,5557
9,Chase Elliott,Chv,36,35,1,1,1342.344,1378.948,36.604,1348.18,1357.58,9.4,5.836,21.368,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,20,-14,5557
2,Austin Cindric,Frd,36,35,1,1,1343.788,1381.35,37.562,1354.44,1364.42,9.98,10.652,16.93,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,21,-13,5557
17,Chris Buescher,Frd,36,35,1,1,1346.862,1384.577,37.715,1367.84,1377.9,10.06,20.978,6.677,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,22,-12,5557
22,Joey Logano,Frd,36,35,1,1,1349.426,1386.612,37.186,1356.8,1366.36,9.56,7.374,20.252,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,23,-10,5557
77,Carson Hocevar,Chv,36,35,1,1,1351.793,1389.639,37.846,1358.72,1368.7,9.98,6.927,20.939,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,25,-9,5557
7,Justin Haley,Chv,36,35,1,1,1352.085,1389.733,37.648,1373.98,1384.08,10.1,21.895,5.653,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,26,-8,5557
6,Brad Keselowski,Frd,36,35,1,1,1353.008,1390.533,37.525,1375.74,1385.82,10.08,22.732,4.713,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,27,-7,5557
45,Tyler Reddick,Tyt,36,35,1,1,1353.632,1391.821,38.189,1363.08,1373.7,10.62,9.448,18.121,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,28,-7,5557
88,Shane Van Gisbergen #,Chv,36,35,1,1,1360.936,1398.647,37.711,1376.26,1386.2,9.94,15.324,12.447,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,32,-5,5557
4,Noah Gragson,Frd,37,36,1,1,1385.017,1423.209,38.192,1399.18,1409.0,9.82,14.163,14.209,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,23,-10,5557
24,William Byron,Chv,38,37,1,1,1402.533,1439.516,36.983,1419.02,1428.4,9.38,16.487,11.116,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,17,-13,5557
12,Ryan Blaney,Frd,39,38,1,1,1436.861,1474.583,37.722,1452.0,1461.6,9.6,15.139,12.983,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,15,-12,5557
54,Ty Gibbs,Tyt,39,38,1,1,1446.904,1490.798,43.894,1460.9,1477.28,16.38,13.996,13.518,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,27,-19,5557
5,Kyle Larson,Chv,39,39,1,1,1463.576,1500.981,37.405,1488.0,1498.06,10.06,24.424,2.921,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,11,-10,5557
20,Christopher Bell,Tyt,39,39,1,1,1464.6,1502.013,37.413,1483.58,1493.2,9.62,18.98,8.813,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,12,-10,5557
60,Ryan Preece,Frd,40,39,1,1,1475.344,1512.869,37.525,1484.02,1493.64,9.62,8.676,19.229,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,18,-13,5557
23,Bubba Wallace,Tyt,40,38,1,1,1475.832,1500.2,24.368,1474.832,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,21,36,-15,5557
47,Ricky Stenhouse Jr.,Chv,40,39,1,1,1483.494,1521.216,37.722,1494.96,1505.08,10.12,11.466,16.136,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,25,-16,5557
67,* Corey Heim(i),Tyt,41,40,1,1,1524.12,1580.654,56.534,1547.7,1576.44,28.74,23.58,4.214,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,35,-25,5557
33,* Jesse Love(i),Chv,41,39,1,1,1530.971,1555.77,24.799,1529.971,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,37,37,0,5557
48,Alex Bowman,Chv,41,41,1,1,1535.593,1573.908,38.315,1554.28,1564.9,10.62,18.687,9.008,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,12,-11,5557
51,Cody Ware,Frd,41,40,1,1,1542.021,1581.277,39.256,1553.02,1564.48,11.46,10.999,16.797,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,36,-17,5557
38,Zane Smith,Frd,41,41,1,1,1542.676,1581.113,38.437,1566.5,1577.62,11.12,23.824,3.493,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,17,-14,5557
8,Kyle Busch,Chv,42,42,1,1,1576.869,1614.52,37.651,1592.42,1602.74,10.32,15.551,11.78,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,21,-19,5557
47,Ricky Stenhouse Jr.,Chv,44,42,1,1,1615.716,1640.417,24.701,1614.716,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,31,34,-3,5557
11,Denny Hamlin,Tyt,44,44,1,1,1643.609,1680.472,36.863,1656.08,1665.6,9.52,12.471,14.872,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,21,-20,5557
19,Chase Briscoe,Tyt,44,44,1,1,1644.978,1688.57,43.592,1654.66,1670.84,16.18,9.682,17.73,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,32,-30,5557
34,Todd Gilliland,Frd,44,44,1,1,1649.683,1687.867,38.184,1658.68,1669.22,10.54,8.997,18.647,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,31,-26,5557
41,Cole Custer,Frd,46,45,1,1,1685.859,1723.894,38.035,1706.18,1716.64,10.46,20.321,7.254,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,30,-26,5557
35,Riley Herbst #,Tyt,66,64,1,1,2319.666,2364.46,44.794,2335.86,2352.72,16.86,16.194,11.74,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,31,36,-5,5557
24,William Byron,Chv,66,65,1,1,2322.482,2368.307,45.825,2343.02,2357.28,14.26,20.538,11.027,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,32,-28,5557
5,Kyle Larson,Chv,83,83,2,2,3103.807,3140.851,37.044,3128.12,3137.92,9.8,24.313,2.931,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,1,0,5557
9,Chase Elliott,Chv,83,83,2,2,3105.218,3142.377,37.159,3111.12,3120.94,9.82,5.902,21.437,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,2,0,5557
