driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Carson Hocevar,4326,Chv,77,288,16,112.594,23.980,Spire Motorsports,False,False,15,15,green
Erik Jones,4059,Tyt,43,242,25,112.594,23.980,Legacy Motor Club,False,False,18,26,green
Ryan Blaney,4023,Frd,12,180,6,112.594,23.980,Team Penske,False,False,20,3,green
Brad Keselowski,1816,Frd,6,6,6,112.594,23.980,RFK Racing,False,False,6,9,green
Tyler Reddick,4065,Tyt,45,88,3,112.589,23.981,23XI Racing,False,False,2,34,green
Ross Chastain,4001,Chv,1,295,12,112.589,23.981,Trackhouse Racing,False,False,33,19,green
John Hunter Nemechek,4092,Tyt,42,122,36,112.584,23.982,Legacy Motor Club,False,False,34,36,green
Ty Dillon,4013,Chv,10,128,29,112.584,23.982,Kaulig Racing,False,False,16,20,green
Christopher Bell,4153,Tyt,20,300,26,112.584,23.982,Joe Gibbs Racing,False,False,8,21,green
Riley Herbst,4269,Tyt,35,301,32,112.584,23.982,23XI Racing,False,False,26,31,green
Denny Hamlin,1361,Tyt,11,299,11,112.584,23.982,Joe Gibbs Racing,False,False,4,10,green
Michael McDowell,3832,Chv,71,174,35,112.580,23.983,Spire Motorsports,False,False,10,17,green
Kyle Larson,4030,Chv,5,246,12,112.580,23.983,Hendrick Motorsports,False,False,30,6,green
John Hunter Nemechek,4092,Tyt,42,284,35,112.580,23.983,Legacy Motor Club,False,False,34,36,green
Tyler Reddick,4065,Tyt,45,46,7,112.580,23.983,23XI Racing,False,False,2,34,green
Ricky Stenhouse Jr.,3888,Chv,47,310,30,112.580,23.983,HYAK Motorsports,False,False,36,23,green
Ricky Stenhouse Jr.,3888,Chv,47,313,29,112.575,23.984,HYAK Motorsports,False,False,36,23,green
Riley Herbst,4269,Tyt,35,213,29,112.575,23.984,23XI Racing,False,False,26,31,caution
Bubba Wallace,4025,Tyt,23,139,4,112.575,23.984,23XI Racing,False,False,7,28,green
Corey Heim,4387,Tyt,67,355,32,112.575,23.984,23XI Racing,False,True,32,29,green
Austin Dillon,3873,Chv,3,84,9,112.570,23.985,Richard Childress Racing,False,False,11,1,green
Noah Gragson,4224,Frd,4,244,33,112.570,23.985,Front Row Motorsports,False,False,22,27,green
Zane Smith,4272,Frd,38,189,25,112.566,23.986,Front Row Motorsports,False,False,29,11,restart
Cole Custer,4104,Frd,41,242,24,112.561,23.987,Haas Factory Team,False,False,24,24,green
Christopher Bell,4153,Tyt,20,132,12,112.561,23.987,Joe Gibbs Racing,False,False,8,21,green
Austin Cindric,4180,Frd,2,43,14,112.561,23.987,Team Penske,False,False,13,5,green
Daniel Suarez,4113,Chv,99,300,7,112.561,23.987,Trackhouse Racing,False,False,21,7,green
Cody Ware,4125,Frd,51,138,38,112.556,23.988,Rick Ware Racing,False,False,37,32,pitting in
Alex Bowman,4045,Chv,48,357,3,112.556,23.988,Hendrick Motorsports,False,False,9,2,green
Ricky Stenhouse Jr.,3888,Chv,47,271,32,112.556,23.988,HYAK Motorsports,False,False,36,23,green
Jesse Love,4463,Chv,33,322,36,112.552,23.989,Richard Childress Racing,False,True,35,33,green
Todd Gilliland,4231,Frd,34,348,24,112.552,23.989,Front Row Motorsports,False,False,31,25,green
Kyle Larson,4030,Chv,5,83,13,112.552,23.989,Hendrick Motorsports,False,False,30,6,green
Carson Hocevar,4326,Chv,77,366,19,112.552,23.989,Spire Motorsports,False,False,15,15,green
Shane Van Gisbergen,4469,Chv,88,343,20,112.552,23.989,Trackhouse Racing,False,False,27,14,green
Joey Logano,3859,Frd,22,245,10,112.547,23.990,Team Penske,False,False,38,4,green
Kyle Busch,454,Chv,8,336,25,112.547,23.990,Richard Childress Racing,False,False,28,16,green
Todd Gilliland,4231,Frd,34,304,28,112.547,23.990,Front Row Motorsports,False,False,31,25,green
Ricky Stenhouse Jr.,3888,Chv,47,189,34,112.547,23.990,HYAK Motorsports,False,False,36,23,restart
Jesse Love,4463,Chv,33,361,35,112.547,23.990,Richard Childress Racing,False,True,35,33,green
Shane Van Gisbergen,4469,Chv,88,217,21,112.547,23.990,Trackhouse Racing,False,False,27,14,green
Josh Berry,4123,Frd,21,357,9,112.542,23.991,Wood Brothers Racing,False,False,17,8,green
Ryan Blaney,4023,Frd,12,221,3,112.542,23.991,Team Penske,False,False,20,3,green
Ty Gibbs,4368,Tyt,54,245,11,112.542,23.991,Joe Gibbs Racing,False,False,23,18,green
Ricky Stenhouse Jr.,3888,Chv,47,46,32,112.542,23.991,HYAK Motorsports,False,False,36,23,green
Brad Keselowski,1816,Frd,6,7,6,112.542,23.991,RFK Racing,False,False,6,9,green
Chris Buescher,3989,Frd,17,189,22,112.533,23.993,RFK Racing,False,False,12,30,restart
Kyle Busch,454,Chv,8,373,21,112.533,23.993,Richard Childress Racing,False,False,28,16,green
Michael McDowell,3832,Chv,71,245,6,112.533,23.993,Spire Motorsports,False,False,10,17,green
John Hunter Nemechek,4092,Tyt,42,120,36,112.533,23.993,Legacy Motor Club,False,False,34,36,green
Austin Dillon,3873,Chv,3,354,1,112.528,23.994,Richard Childress Racing,False,False,11,1,green
Kyle Busch,454,Chv,8,135,36,112.528,23.994,Richard Childress Racing,False,False,28,16,green
Tyler Reddick,4065,Tyt,45,8,3,112.523,23.995,23XI Racing,False,False,2,34,green
Austin Dillon,3873,Chv,3,43,13,112.523,23.995,Richard Childress Racing,False,False,11,1,green
Chase Briscoe,4228,Tyt,19,349,13,112.523,23.995,Joe Gibbs Racing,False,False,19,13,green
Justin Haley,4172,Chv,7,189,21,112.523,23.995,Spire Motorsports,False,False,25,37,restart
Daniel Suarez,4113,Chv,99,299,7,112.519,23.996,Trackhouse Racing,False,False,21,7,green
Michael McDowell,3832,Chv,71,355,18,112.519,23.996,Spire Motorsports,False,False,10,17,green
Kyle Busch,454,Chv,8,333,28,112.519,23.996,Richard Childress Racing,False,False,28,16,green
AJ Allmendinger,3774,Chv,16,188,31,112.514,23.997,Kaulig Racing,False,False,3,22,caution
Jesse Love,4463,Chv,33,83,28,112.514,23.997,Richard Childress Racing,False,True,35,33,green
Brad Keselowski,1816,Frd,6,216,12,112.514,23.997,RFK Racing,False,False,6,9,green
Kyle Larson,4030,Chv,5,218,9,112.514,23.997,Hendrick Motorsports,False,False,30,6,green
Erik Jones,4059,Tyt,43,134,20,112.505,23.999,Legacy Motor Club,False,False,18,26,green
Ty Gibbs,4368,Tyt,54,246,11,112.505,23.999,Joe Gibbs Racing,False,False,23,18,green
Christopher Bell,4153,Tyt,20,358,24,112.505,23.999,Joe Gibbs Racing,False,False,8,21,green
Ross Chastain,4001,Chv,1,216,13,112.505,23.999,Trackhouse Racing,False,False,33,19,green
Kyle Busch,454,Chv,8,36,32,112.500,24.000,Richard Childress Racing,False,False,28,16,green
Tyler Reddick,4065,Tyt,45,310,34,112.495,24.001,23XI Racing,False,False,2,34,green
Shane Van Gisbergen,4469,Chv,88,6,26,112.495,24.001,Trackhouse Racing,False,False,27,14,green
Kyle Larson,4030,Chv,5,189,14,112.495,24.001,Hendrick Motorsports,False,False,30,6,restart
Ty Gibbs,4368,Tyt,54,299,18,112.495,24.001,Joe Gibbs Racing,False,False,23,18,green
Ryan Preece,4070,Frd,60,244,16,112.495,24.001,RFK Racing,False,False,1,35,green
Brad Keselowski,1816,Frd,6,134,13,112.495,24.001,RFK Racing,False,False,6,9,green
Alex Bowman,4045,Chv,48,218,6,112.491,24.002,Hendrick Motorsports,False,False,9,2,green
Ty Gibbs,4368,Tyt,54,296,18,112.491,24.002,Joe Gibbs Racing,False,False,23,18,green
Denny Hamlin,1361,Tyt,11,354,7,112.491,24.002,Joe Gibbs Racing,False,False,4,10,green
Kyle Busch,454,Chv,8,215,11,112.491,24.002,Richard Childress Racing,False,False,28,16,green
Cody Ware,4125,Frd,51,3,37,112.491,24.002,Rick Ware Racing,False,False,37,32,green
Joey Logano,3859,Frd,22,356,7,112.491,24.002,Team Penske,False,False,38,4,green
Ricky Stenhouse Jr.,3888,Chv,47,132,28,112.491,24.002,HYAK Motorsports,False,False,36,23,green
Riley Herbst,4269,Tyt,35,131,35,112.486,24.003,23XI Racing,False,False,26,31,green
Todd Gilliland,4231,Frd,34,352,24,112.486,24.003,Front Row Motorsports,False,False,31,25,green
Noah Gragson,4224,Frd,4,128,30,112.481,24.004,Front Row Motorsports,False,False,22,27,green
Ty Dillon,4013,Chv,10,298,21,112.481,24.004,Kaulig Racing,False,False,16,20,green
Noah Gragson,4224,Frd,4,350,28,112.477,24.005,Front Row Motorsports,False,False,22,27,green
Ricky Stenhouse Jr.,3888,Chv,47,270,32,112.477,24.005,HYAK Motorsports,False,False,36,23,green
Ross Chastain,4001,Chv,1,215,13,112.477,24.005,Trackhouse Racing,False,False,33,19,green
AJ Allmendinger,3774,Chv,16,244,26,112.477,24.005,Kaulig Racing,False,False,3,22,green
Zane Smith,4272,Frd,38,5,28,112.477,24.005,Front Row Motorsports,False,False,29,11,green
Daniel Suarez,4113,Chv,99,134,2,112.477,24.005,Trackhouse Racing,False,False,21,7,green
Chris Buescher,3989,Frd,17,357,23,112.477,24.005,RFK Racing,False,False,12,30,green
Noah Gragson,4224,Frd,4,306,29,112.472,24.006,Front Row Motorsports,False,False,22,27,green
Daniel Suarez,4113,Chv,99,132,3,112.472,24.006,Trackhouse Racing,False,False,21,7,green
Brad Keselowski,1816,Frd,6,84,6,112.467,24.007,RFK Racing,False,False,6,9,green
Josh Berry,4123,Frd,21,85,12,112.463,24.008,Wood Brothers Racing,False,False,17,8,green
Kyle Busch,454,Chv,8,37,30,112.463,24.008,Richard Childress Racing,False,False,28,16,green
Bubba Wallace,4025,Tyt,23,357,29,112.463,24.008,23XI Racing,False,False,7,28,green
Erik Jones,4059,Tyt,43,43,20,112.463,24.008,Legacy Motor Club,False,False,18,26,green
Kyle Larson,4030,Chv,5,245,12,112.463,24.008,Hendrick Motorsports,False,False,30,6,green
Austin Dillon,3873,Chv,3,44,13,112.463,24.008,Richard Childress Racing,False,False,11,1,green
Joey Logano,3859,Frd,22,299,6,112.458,24.009,Team Penske,False,False,38,4,green
Bubba Wallace,4025,Tyt,23,222,1,112.458,24.009,23XI Racing,False,False,7,28,green
Ricky Stenhouse Jr.,3888,Chv,47,272,31,112.458,24.009,HYAK Motorsports,False,False,36,23,green
Joey Logano,3859,Frd,22,40,24,112.453,24.010,Team Penske,False,False,38,4,green
Austin Cindric,4180,Frd,2,88,5,112.453,24.010,Team Penske,False,False,13,5,green
Erik Jones,4059,Tyt,43,347,25,112.453,24.010,Legacy Motor Club,False,False,18,26,green
Carson Hocevar,4326,Chv,77,328,26,112.448,24.011,Spire Motorsports,False,False,15,15,green
Joey Logano,3859,Frd,22,42,24,112.448,24.011,Team Penske,False,False,38,4,green
Noah Gragson,4224,Frd,4,354,26,112.444,24.012,Front Row Motorsports,False,False,22,27,green
Ty Dillon,4013,Chv,10,352,23,112.444,24.012,Kaulig Racing,False,False,16,20,green
Ricky Stenhouse Jr.,3888,Chv,47,4,38,112.444,24.012,HYAK Motorsports,False,False,36,23,green
Austin Cindric,4180,Frd,2,307,11,112.444,24.012,Team Penske,False,False,13,5,green
Ryan Preece,4070,Frd,60,122,31,112.444,24.012,RFK Racing,False,False,1,35,green
Corey Heim,4387,Tyt,67,83,29,112.444,24.012,23XI Racing,False,True,32,29,green
Kyle Busch,454,Chv,8,5,27,112.444,24.012,Richard Childress Racing,False,False,28,16,green
Ricky Stenhouse Jr.,3888,Chv,47,314,28,112.444,24.012,HYAK Motorsports,False,False,36,23,green
Daniel Suarez,4113,Chv,99,85,7,112.439,24.013,Trackhouse Racing,False,False,21,7,green
Brad Keselowski,1816,Frd,6,86,6,112.439,24.013,RFK Racing,False,False,6,9,green
Ty Gibbs,4368,Tyt,54,80,38,112.439,24.013,Joe Gibbs Racing,False,False,23,18,restart
Ty Gibbs,4368,Tyt,54,45,37,112.439,24.013,Joe Gibbs Racing,False,False,23,18,green
Josh Berry,4123,Frd,21,246,9,112.434,24.014,Wood Brothers Racing,False,False,17,8,green
Brad Keselowski,1816,Frd,6,49,19,112.434,24.014,RFK Racing,False,False,6,9,green
Ryan Preece,4070,Frd,60,219,5,112.434,24.014,RFK Racing,False,False,1,35,green
Joey Logano,3859,Frd,22,43,24,112.434,24.014,Team Penske,False,False,38,4,green
Kyle Busch,454,Chv,8,246,18,112.430,24.015,Richard Childress Racing,False,False,28,16,green
Erik Jones,4059,Tyt,43,80,18,112.430,24.015,Legacy Motor Club,False,False,18,26,restart
Denny Hamlin,1361,Tyt,11,246,19,112.430,24.015,Joe Gibbs Racing,False,False,4,10,green
Tyler Reddick,4065,Tyt,45,315,33,112.425,24.016,23XI Racing,False,False,2,34,green
Ty Dillon,4013,Chv,10,350,23,112.425,24.016,Kaulig Racing,False,False,16,20,green
Austin Dillon,3873,Chv,3,8,14,112.425,24.016,Richard Childress Racing,False,False,11,1,green
John Hunter Nemechek,4092,Tyt,42,81,31,112.425,24.016,Legacy Motor Club,False,False,34,36,green
Michael McDowell,3832,Chv,71,356,18,112.425,24.016,Spire Motorsports,False,False,10,17,green
Cody Ware,4125,Frd,51,4,37,112.425,24.016,Rick Ware Racing,False,False,37,32,green
Brad Keselowski,1816,Frd,6,360,18,112.425,24.016,RFK Racing,False,False,6,9,green
Denny Hamlin,1361,Tyt,11,189,12,112.420,24.017,Joe Gibbs Racing,False,False,4,10,restart
Jesse Love,4463,Chv,33,39,32,112.420,24.017,Richard Childress Racing,False,True,35,33,green
Shane Van Gisbergen,4469,Chv,88,291,17,112.420,24.017,Trackhouse Racing,False,False,27,14,green
Carson Hocevar,4326,Chv,77,190,27,112.416,24.018,Spire Motorsports,False,False,15,15,green
Tyler Reddick,4065,Tyt,45,215,27,112.416,24.018,23XI Racing,False,False,2,34,green
Noah Gragson,4224,Frd,4,42,26,112.416,24.018,Front Row Motorsports,False,False,22,27,green
Riley Herbst,4269,Tyt,35,243,32,112.411,24.019,23XI Racing,False,False,26,31,green
Jesse Love,4463,Chv,33,80,27,112.402,24.021,Richard Childress Racing,False,True,35,33,restart
Tyler Reddick,4065,Tyt,45,360,34,112.402,24.021,23XI Racing,False,False,2,34,green
Josh Berry,4123,Frd,21,248,8,112.397,24.022,Wood Brothers Racing,False,False,17,8,green
Chase Briscoe,4228,Tyt,19,137,14,112.397,24.022,Joe Gibbs Racing,False,False,19,13,green
Tyler Reddick,4065,Tyt,45,312,33,112.397,24.022,23XI Racing,False,False,2,34,green
Austin Dillon,3873,Chv,3,189,5,112.397,24.022,Richard Childress Racing,False,False,11,1,restart
Zane Smith,4272,Frd,38,83,25,112.397,24.022,Front Row Motorsports,False,False,29,11,green
Zane Smith,4272,Frd,38,352,21,112.397,24.022,Front Row Motorsports,False,False,29,11,green
Riley Herbst,4269,Tyt,35,3,31,112.397,24.022,23XI Racing,False,False,26,31,green
Ryan Preece,4070,Frd,60,297,24,112.397,24.022,RFK Racing,False,False,1,35,green
Ryan Preece,4070,Frd,60,299,24,112.392,24.023,RFK Racing,False,False,1,35,green
Bubba Wallace,4025,Tyt,23,45,11,112.392,24.023,23XI Racing,False,False,7,28,green
Erik Jones,4059,Tyt,43,129,23,112.392,24.023,Legacy Motor Club,False,False,18,26,green
Ryan Preece,4070,Frd,60,84,14,112.392,24.023,RFK Racing,False,False,1,35,green
Kyle Larson,4030,Chv,5,304,17,112.388,24.024,Hendrick Motorsports,False,False,30,6,green
Austin Cindric,4180,Frd,2,306,11,112.388,24.024,Team Penske,False,False,13,5,green
John Hunter Nemechek,4092,Tyt,42,5,30,112.388,24.024,Legacy Motor Club,False,False,34,36,green
Alex Bowman,4045,Chv,48,132,10,112.383,24.025,Hendrick Motorsports,False,False,9,2,green
AJ Allmendinger,3774,Chv,16,216,29,112.383,24.025,Kaulig Racing,False,False,3,22,green
Ryan Blaney,4023,Frd,12,222,3,112.383,24.025,Team Penske,False,False,20,3,green
Austin Cindric,4180,Frd,2,214,8,112.383,24.025,Team Penske,False,False,13,5,restart
John Hunter Nemechek,4092,Tyt,42,188,36,112.378,24.026,Legacy Motor Club,False,False,34,36,caution
Chase Briscoe,4228,Tyt,19,243,25,112.378,24.026,Joe Gibbs Racing,False,False,19,13,green
Ryan Preece,4070,Frd,60,8,1,112.378,24.026,RFK Racing,False,False,1,35,green
Shane Van Gisbergen,4469,Chv,88,347,17,112.374,24.027,Trackhouse Racing,False,False,27,14,green
Austin Dillon,3873,Chv,3,132,2,112.374,24.027,Richard Childress Racing,False,False,11,1,green
William Byron,4184,Chv,24,248,7,112.374,24.027,Hendrick Motorsports,False,False,14,12,green
Denny Hamlin,1361,Tyt,11,136,17,112.374,24.027,Joe Gibbs Racing,False,False,4,10,green
Austin Cindric,4180,Frd,2,8,10,112.374,24.027,Team Penske,False,False,13,5,green
Michael McDowell,3832,Chv,71,297,14,112.369,24.028,Spire Motorsports,False,False,10,17,green
Corey Heim,4387,Tyt,67,128,38,112.369,24.028,23XI Racing,False,True,32,29,green
Ross Chastain,4001,Chv,1,345,20,112.369,24.028,Trackhouse Racing,False,False,33,19,green
Carson Hocevar,4326,Chv,77,216,17,112.364,24.029,Spire Motorsports,False,False,15,15,green
Ty Gibbs,4368,Tyt,54,297,18,112.364,24.029,Joe Gibbs Racing,False,False,23,18,green
Todd Gilliland,4231,Frd,34,346,25,112.364,24.029,Front Row Motorsports,False,False,31,25,green
Alex Bowman,4045,Chv,48,133,10,112.364,24.029,Hendrick Motorsports,False,False,9,2,green
Chris Buescher,3989,Frd,17,133,6,112.364,24.029,RFK Racing,False,False,12,30,green
Riley Herbst,4269,Tyt,35,299,33,112.360,24.030,23XI Racing,False,False,26,31,green
Kyle Busch,454,Chv,8,376,20,112.360,24.030,Richard Childress Racing,False,False,28,16,green
Shane Van Gisbergen,4469,Chv,88,349,17,112.355,24.031,Trackhouse Racing,False,False,27,14,green
Ryan Blaney,4023,Frd,12,135,14,112.355,24.031,Team Penske,False,False,20,3,green
Riley Herbst,4269,Tyt,35,82,33,112.355,24.031,23XI Racing,False,False,26,31,green
William Byron,4184,Chv,24,39,15,112.355,24.031,Hendrick Motorsports,False,False,14,12,green
Cody Ware,4125,Frd,51,142,38,112.350,24.032,Rick Ware Racing,False,False,37,32,green
Kyle Larson,4030,Chv,5,214,9,112.350,24.032,Hendrick Motorsports,False,False,30,6,restart
Chris Buescher,3989,Frd,17,358,23,112.346,24.033,RFK Racing,False,False,12,30,green
William Byron,4184,Chv,24,42,13,112.346,24.033,Hendrick Motorsports,False,False,14,12,green
Chris Buescher,3989,Frd,17,129,12,112.341,24.034,RFK Racing,False,False,12,30,green
Ryan Preece,4070,Frd,60,242,14,112.341,24.034,RFK Racing,False,False,1,35,green
Brad Keselowski,1816,Frd,6,8,6,112.341,24.034,RFK Racing,False,False,6,9,green
Kyle Busch,454,Chv,8,329,29,112.341,24.034,Richard Childress Racing,False,False,28,16,green
Brad Keselowski,1816,Frd,6,298,15,112.341,24.034,RFK Racing,False,False,6,9,green
Zane Smith,4272,Frd,38,361,12,112.341,24.034,Front Row Motorsports,False,False,29,11,green
Brad Keselowski,1816,Frd,6,52,19,112.336,24.035,RFK Racing,False,False,6,9,green
Noah Gragson,4224,Frd,4,351,28,112.332,24.036,Front Row Motorsports,False,False,22,27,green
Carson Hocevar,4326,Chv,77,221,8,112.332,24.036,Spire Motorsports,False,False,15,15,green
Erik Jones,4059,Tyt,43,44,20,112.332,24.036,Legacy Motor Club,False,False,18,26,green
AJ Allmendinger,3774,Chv,16,246,25,112.327,24.037,Kaulig Racing,False,False,3,22,green
William Byron,4184,Chv,24,33,37,112.327,24.037,Hendrick Motorsports,False,False,14,12,green
Kyle Larson,4030,Chv,5,217,9,112.322,24.038,Hendrick Motorsports,False,False,30,6,green
Ross Chastain,4001,Chv,1,134,24,112.317,24.039,Trackhouse Racing,False,False,33,19,green
Chase Elliott,4062,Chv,9,8,5,112.317,24.039,Hendrick Motorsports,False,False,5,38,green
Ryan Blaney,4023,Frd,12,88,4,112.317,24.039,Team Penske,False,False,20,3,green
AJ Allmendinger,3774,Chv,16,300,17,112.317,24.039,Kaulig Racing,False,False,3,22,green
Ty Gibbs,4368,Tyt,54,214,28,112.317,24.039,Joe Gibbs Racing,False,False,23,18,restart
Justin Haley,4172,Chv,7,6,24,112.313,24.040,Spire Motorsports,False,False,25,37,green
Shane Van Gisbergen,4469,Chv,88,346,17,112.313,24.040,Trackhouse Racing,False,False,27,14,green
Todd Gilliland,4231,Frd,34,140,31,112.313,24.040,Front Row Motorsports,False,False,31,25,green
Carson Hocevar,4326,Chv,77,197,26,112.313,24.040,Spire Motorsports,False,False,15,15,restart
Corey Heim,4387,Tyt,67,362,31,112.313,24.040,23XI Racing,False,True,32,29,green
